Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )

ABN  AMRO Mutual Fund
106806;HDFC FMP 181D OCTOBER 2007 RETAIL PLAN DIVIDEND PAYOUT OPTION;10.1507;0;0;24-Dec-2007
106804;HDFC FMP 181D OCTOBER 2007 RETAIL PLAN GROWTH OPTION;10.1507;0;0;24-Dec-2007
106803;HDFC FMP 181D OCTOBER 2007 WHOLESALE PLAN DIVIDEND PAYOUT OPTION;10.1559;0;0;24-Dec-2007
106805;HDFC FMP 181D OCTOBER 2007 WHOLESALE PLAN GROWTH OPTION;10.1559;0;0;24-Dec-2007
106961;HDFC FMP 18M NOVEMBER 2007 RETAIL PLAN - GROWTH OPTION;10.1026;0;0;24-Dec-2007
106957;HDFC FMP 18M NOVEMBER 2007 RETAIL PLAN - NORMAL DIVIDEND OPTION;10.1026;0;0;24-Dec-2007
106958;HDFC FMP 18M NOVEMBER 2007 RETAIL PLAN - QUARTERLY DIVIDEND OPTION;10.1026;0;0;24-Dec-2007
106959;HDFC FMP 18M NOVEMBER 2007 WHOLESALE PLAN - GROWTH OPTION;10.1084;0;0;24-Dec-2007
104359;HDFC FMP 18M OCTOBER 2006 Retail - Dividend;10.9276;0;0;24-Dec-2007
104360;HDFC FMP 18M OCTOBER 2006 Retail - Growth;10.9276;0;0;24-Dec-2007
104409;HDFC FMP 18M OCTOBER 2006 Retail - Quarterly Dividend;10.4411;0;0;24-Dec-2007
104357;HDFC FMP 18M OCTOBER 2006 WP - Dividend;10.9685;0;0;24-Dec-2007
104358;HDFC FMP 18M OCTOBER 2006 WP - Growth;10.9685;0;0;24-Dec-2007
104410;HDFC FMP 18M OCTOBER 2006 WP - Quarterly Dividend;10.4511;0;0;24-Dec-2007
106810;HDFC FMP 18M OCTOBER 2007 RETAIL PLAN GROWTH OPTION;10.1233;0;0;24-Dec-2007
106811;HDFC FMP 18M OCTOBER 2007 RETAIL PLAN NORMAL DIVIDEND OPTION;10.1233;0;0;24-Dec-2007
106812;HDFC FMP 18M OCTOBER 2007 RETAIL PLAN QUARTERLY DIVIDEND OPTION;10.1233;0;0;24-Dec-2007
106808;HDFC FMP 18M OCTOBER 2007 WHOLESALE PLAN GROWTH OPTION;10.1324;0;0;24-Dec-2007
106807;HDFC FMP 18M OCTOBER 2007 WHOLESALE PLAN NORMAL DIVIDEND OPTION;10.1324;0;0;24-Dec-2007
106731;HDFC FMP 18M SEPTEMBER 2007 - RETAIL PLAN GROWTH OPTION;10.1716;0;0;24-Dec-2007
106728;HDFC FMP 18M SEPTEMBER 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION;10.1716;0;0;24-Dec-2007
106730;HDFC FMP 18M SEPTEMBER 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION;10.1716;0;0;24-Dec-2007
106729;HDFC FMP 18M SEPTEMBER 2007 - WHOLESALE PLAN GROWTH OPTION;10.1845;0;0;24-Dec-2007
106733;HDFC FMP 18M SEPTEMBER 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION;10.1845;0;0;24-Dec-2007
105681;HDFC FMP 24M May 2007 - Retail Plan Dividend Option;10.7279;0;0;24-Dec-2007
105682;HDFC FMP 24M May 2007 - Retail Plan Growth Option;10.7279;0;0;24-Dec-2007
105680;HDFC FMP 24M May 2007 - Retail Plan Quaterly Dividend Option;10.3947;0;0;24-Dec-2007
105679;HDFC FMP 24M May 2007 - Wholesale Plan Growth Option;10.7464;0;0;24-Dec-2007
105684;HDFC FMP 24M May 2007 - Wholesale Plan Quaterly Dividend Option;10.4021;0;0;24-Dec-2007
104184;HDFC FMP 26M AUGUST 2006 IP - Dividend;11.0728;0;0;24-Dec-2007
104185;HDFC FMP 26M AUGUST 2006 IP - Growth;11.0728;0;0;24-Dec-2007
104186;HDFC FMP 26M AUGUST 2006 Retail - Dividend;11.0176;0;0;24-Dec-2007
104187;HDFC FMP 26M AUGUST 2006 Retail - Growth;11.0176;0;0;24-Dec-2007
105487;HDFC FMP 367D April 2007 - Retail Plan - Dividend Option;10.6982;0;0;24-Dec-2007
105488;HDFC FMP 367D April 2007 - Retail Plan - Growth Option;10.6982;0;0;24-Dec-2007
105492;HDFC FMP 367D April 2007 - Retail Plan - Quarterly Dividend Option;10.3931;0;0;24-Dec-2007
105489;HDFC FMP 367D April 2007 - Wholesale Plan - Dividend Option;10.7224;0;0;24-Dec-2007
105491;HDFC FMP 367D April 2007 - Wholesale Plan - Growth Option;10.7224;0;0;24-Dec-2007
106279;HDFC FMP 367D AUGUST 2007 - RETAIL PLAN GROWTH OPTION;10.2692;0;0;24-Dec-2007
106280;HDFC FMP 367D AUGUST 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION;10.2692;0;0;24-Dec-2007
106281;HDFC FMP 367D AUGUST 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION;10.2692;0;0;24-Dec-2007
106283;HDFC FMP 367D AUGUST 2007 - WHOLESALE PLAN GROWTH OPTION;10.282;0;0;24-Dec-2007
106284;HDFC FMP 367D AUGUST 2007 - WHOLESALE PLAN NORMAL DIVIDEND OPTION;10.282;0;0;24-Dec-2007
106026;HDFC FMP 367D JUNE 2007 - RETAIL PLAN GROWTH OPTION;10.4538;0;0;24-Dec-2007
106023;HDFC FMP 367D JUNE 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION;10.4538;0;0;24-Dec-2007
106024;HDFC FMP 367D JUNE 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION;10.3576;0;0;24-Dec-2007
106028;HDFC FMP 367D JUNE 2007 - WHOLESALE PLAN GROWTH OPTION;10.4722;0;0;24-Dec-2007
106025;HDFC FMP 367D JUNE 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION;10.3666;0;0;24-Dec-2007

105700;HDFC FMP 367D MAY 2007 - Retail Plan Growth Option;10.5297;0;0;24-Dec-2007
105698;HDFC FMP 367D MAY 2007 - Retail Plan Normal Dividend Option;10.5297;0;0;24-Dec-2007
105701;HDFC FMP 367D MAY 2007 - Retail Plan Quaterly Dividend Option;10.3092;0;0;24-Dec-2007
105699;HDFC FMP 367D MAY 2007 - Wholesale Plan Growth Option;10.5482;0;0;24-Dec-2007
105702;HDFC FMP 367D MAY 2007 - Wholesale Plan Normal Dividend Option;10.5482;0;0;24-Dec-2007
106586;HDFC FMP 367D SEPTEMBER 2007 - RETAIL PLAN GROWTH OPTION;10.1068;0;0;24-Dec-2007
106587;HDFC FMP 367D SEPTEMBER 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION;10.1068;0;0;24-Dec-2007
106585;HDFC FMP 367D SEPTEMBER 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION;10.1068;0;0;24-Dec-2007
106588;HDFC FMP 367D SEPTEMBER 2007 - WHOLESALE PLAN GROWTH OPTION;10.1162;0;0;24-Dec-2007
106589;HDFC FMP 367D SEPTEMBER 2007 - WHOLESALE PLAN NORMAL DIVIDEND OPTION;10.1162;0;0;24-Dec-2007
106746;HDFC FMP 367D SEPTEMBER 2007 (2) - RETAIL PLAN GROWTH OPTION;10.0764;0;0;24-Dec-2007
106750;HDFC FMP 367D SEPTEMBER 2007 (2) - RETAIL PLAN NORMAL DIVIDEND OPTION;10.0764;0;0;24-Dec-2007
106747;HDFC FMP 367D SEPTEMBER 2007 (2) - RETAIL PLAN QUATERLY DIVIDEND OPTION;10.0764;0;0;24-Dec-2007
106748;HDFC FMP 367D SEPTEMBER 2007 (2) - WHOLESALE PLAN GROWTH OPTION;10.0844;0;0;24-Dec-2007
106029;HDFC FMP 36M JUNE 2007 - RETAIL PLAN GROWTH OPTION;10.5223;0;0;24-Dec-2007
106033;HDFC FMP 36M JUNE 2007 - RETAIL PLAN NORMAL DIVIDEND OPTION;10.5223;0;0;24-Dec-2007
106030;HDFC FMP 36M JUNE 2007 - RETAIL PLAN QUATERLY DIVIDEND OPTION;10.3578;0;0;24-Dec-2007
106034;HDFC FMP 36M JUNE 2007 - WHOLESALE PLAN GROWTH OPTION;10.542;0;0;24-Dec-2007
106032;HDFC FMP 36M JUNE 2007 - WHOLESALE PLAN QUATERLY DIVIDEND OPTION;10.368;0;0;24-Dec-2007
104173;HDFC FMP 3M AUGUST 2006 IP- Dividend;10.001;9.901;0;9-Nov-2006
104170;HDFC FMP 3M AUGUST 2006 IP- GROWTH;10.001;9.901;0;9-Nov-2006
104171;HDFC FMP 3M AUGUST 2006 Retail - Dividend;10.001;9.901;0;9-Nov-2006
104172;HDFC FMP 3M AUGUST 2006 Retail - Growth;10.001;9.901;0;9-Nov-2006
104096;HDFC FMP 3M JULY 2006-IP-Dividend;10.0017;9.9017;0;31-Oct-2006
104095;HDFC FMP 3M JULY 2006-IP-Growth;10.17;10.0683;0;31-Oct-2006
104094;HDFC FMP 3M JULY 2006-Retail-Div;10.0017;9.9017;0;31-Oct-2006
104093;HDFC FMP 3M JULY 2006-Retail-Growth;10.17;10.0683;0;31-Oct-2006
104025;HDFC FMP 3M June-IP-Dividend;10.0019;10.0019;0;27-Sep-2006
104024;HDFC FMP 3M June-IP-Growth;10.1729;10.1729;0;27-Sep-2006
104027;HDFC FMP 3M June-Retail-Dividend;10.0019;10.0019;0;27-Sep-2006
104026;HDFC FMP 3M June-Retail-Growth;10.1729;10.1729;0;27-Sep-2006
103697;HDFC FMP 3M MARCH 2006-Institutional Plan-Dividend;0;0;0;28-Jun-2006
103696;HDFC FMP 3M MARCH 2006-Institutional Plan-Growth;0;0;0;28-Jun-2006
103699;HDFC FMP 3M MARCH 2006-Retail Plan-Dividend;0;0;0;28-Jun-2006
103698;HDFC FMP 3M MARCH 2006-Retail Plan-Growth;0;0;0;28-Jun-2006
100283;HDFC FMP 3M MAY 2006(1)-INSTITUTIONAL PLAN-Dividend;10.0017;9.9017;0;10-Aug-2006
100282;HDFC FMP 3M MAY 2006(1)-INSTITUTIONAL PLAN-Growth;10.0017;9.9017;0;10-Aug-2006
100285;HDFC FMP 3M MAY 2006(1)-RETAIL-Dividend;10.0017;9.9017;0;10-Aug-2006
100284;HDFC FMP 3M MAY 2006(1)-RETAIL-Growth;10.0017;9.9017;0;10-Aug-2006
104278;HDFC FMP 3M SEPTEMBER 2006 IP - Dividend;0;0;0;24-Apr-2007
104279;HDFC FMP 3M SEPTEMBER 2006 IP - Growth;0;0;0;24-Apr-2007
104276;HDFC FMP 3M SEPTEMBER 2006 Retail - Dividend;0;0;0;24-Apr-2007
104277;HDFC FMP 3M SEPTEMBER 2006 Retail - Growth;0;0;0;24-Apr-2007
104098;HDFC FMP 6M July 2006 IP-Dividend;0;0;0;3-Jul-2007
104100;HDFC FMP 6M July 2006 IP-Growth;0;0;0;3-Jul-2007
104099;HDFC FMP 6M July 2006 Retail-Dividend;0;0;0;3-Jul-2007
104097;HDFC FMP 6M July 2006 Retail-Growth;0;0;0;3-Jul-2007
104017;HDFC FMP 6M June 2006-IP-Dividend;0;0;0;24-Apr-2007
104016;HDFC FMP 6M June 2006-IP-Growth;0;0;0;24-Apr-2007
104018;HDFC FMP 6M June 2006-Retail-Dividend;0;0;0;24-Apr-2007
104019;HDFC FMP 6M June 2006-Retail-Growth;0;0;0;24-Apr-2007
105479;HDFC FMP 90D April 2007 - Retail Plan - Dividend Option;10;0;0;26-Jul-2007
105480;HDFC FMP 90D April 2007 - Retail Plan - Growth Option;10.254;0;0;26-Jul-2007
105482;HDFC FMP 90D April 2007 - Wholesale Plan - Dividend Option;10;0;0;26-Jul-2007
105481;HDFC FMP 90D April 2007 - Wholesale Plan - Growth Option;10.254;0;0;26-Jul-2007
106380;HDFC FMP 90D AUGUST 2007 - RETAIL PLAN DIVIDEND OPTION;10.2039;0;0;26-Nov-2007
106379;HDFC FMP 90D AUGUST 2007 - RETAIL PLAN GROWTH OPTION;10.2039;0;0;26-Nov-2007
106381;HDFC FMP 90D AUGUST 2007 - WHOLESALE PLAN DIVIDEND OPTION;10.2039;0;0;26-Nov-2007
106382;HDFC FMP 90D AUGUST 2007 - WHOLESALE PLAN GROWTH OPTION;10.2039;0;0;26-Nov-2007
104564;HDFC FMP 90D December 2006 - RP - Dividend;0;0;0;24-Apr-2007
104565;HDFC FMP 90D December 2006 - RP - Growth;0;0;0;24-Apr-2007
104566;HDFC FMP 90D December 2006 - WP - Dividend;0;0;0;24-Apr-2007
104567;HDFC FMP 90D December 2006 - WP - Growth;0;0;0;24-Apr-2007
104948;HDFC FMP 90D February 2007 - Retail Plan - Dividend Option;0;0;0;3-Jul-2007
104950;HDFC FMP 90D February 2007 - Retail Plan - Growth Option;0;0;0;3-Jul-2007
104947;HDFC FMP 90D February 2007 - Wholesale Plan - Dividend Option;0;0;0;3-Jul-2007
104949;HDFC FMP 90D February 2007 - Wholesale Plan - Growth Option;0;0;0;3-Jul-2007
104794;HDFC FMP 90D January 2007 RETAIL PLAN - Growth Option;0;0;0;24-Apr-2007
104792;HDFC FMP 90D January 2007 RETAIL PLAN -Dividend Option;0;0;0;24-Apr-2007
104791;HDFC FMP 90D January 2007 WHOLESALE PLAN - Dividend Option;0;0;0;24-Apr-2007
104793;HDFC FMP 90D January 2007 WHOLESALE PLAN - Growth Option;0;0;0;24-Apr-2007
105981;HDFC FMP 90D JUNE 2007 - RETAIL PLAN DIVIDEND OPTION;0;0;0;4-Oct-2007
105984;HDFC FMP 90D JUNE 2007 - RETAIL PLAN GROWTH OPTION;0;0;0;4-Oct-2007
105983;HDFC FMP 90D JUNE 2007 - WHOLESALE PLAN DIVIDEND OPTION;0;0;0;4-Oct-2007
105982;HDFC FMP 90D JUNE 2007 - WHOLESALE PLAN GROWTH OPTION;0;0;0;4-Oct-2007
105143;HDFC FMP 90D March 2007 -  WHOLESALE PLAN - Dividend Option;0;0;0;3-Jul-2007

105144;HDFC FMP 90D March 2007 - RETAIL PLAN - Growth Option;0;0;0;3-Jul-2007
105145;HDFC FMP 90D March 2007 - RETAIL PLAN -Dividend Option;0;0;0;3-Jul-2007
105142;HDFC FMP 90D March 2007 - WHOLESALE PLAN - Growth Option;0;0;0;3-Jul-2007
105687;HDFC FMP 90D May 2007 - Retail Plan Dividend Option;10;0;0;27-Aug-2007
105686;HDFC FMP 90D May 2007 - Retail Plan Growth Option;10.2321;0;0;27-Aug-2007
105688;HDFC FMP 90D May 2007 - Wholesale Plan Dividend Option;10;0;0;27-Aug-2007
105685;HDFC FMP 90D May 2007 - Wholesale Plan Growth Option;10.2321;0;0;27-Aug-2007
104438;HDFC FMP 90D November 2006 - RP - Dividend;0;0;0;7-Feb-2007
104436;HDFC FMP 90D November 2006 - RP - Growth;0;0;0;7-Feb-2007
104435;HDFC FMP 90D November 2006 - WP - Dividend;0;0;0;7-Feb-2007
104437;HDFC FMP 90D November 2006 - WP - Growth;0;0;0;7-Feb-2007
106964;HDFC FMP 90D NOVEMBER 2007 - RETAIL PLAN DIVIDEND OPTION;10.0831;0;0;24-Dec-2007
106966;HDFC FMP 90D NOVEMBER 2007 - RETAIL PLAN GROWTH OPTION;10.0831;0;0;24-Dec-2007
106967;HDFC FMP 90D NOVEMBER 2007 - WHOLESALE PLAN DIVIDEND OPTION;10.0831;0;0;24-Dec-2007
106965;HDFC FMP 90D NOVEMBER 2007 - WHOLESALE PLAN GROWTH OPTION;10.0831;0;0;24-Dec-2007
107026;HDFC FMP 90D NOVEMBER 2007(2) - RETAIL PLAN DIVIDEND OPTION;10.0682;0;0;24-Dec-2007
107024;HDFC FMP 90D NOVEMBER 2007(2) - RETAIL PLAN GROWTH OPTION;10.0682;0;0;24-Dec-2007
107027;HDFC FMP 90D NOVEMBER 2007(2) - WHOLESALE PLAN DIVIDEND OPTION;10.0682;0;0;24-Dec-2007
107025;HDFC FMP 90D NOVEMBER 2007(2) - WHOLESALE PLAN GROWTH OPTION;10.0682;0;0;24-Dec-2007
106583;HDFC FMP 90D SEPTEMBER 2007 - RETAIL PLAN DIVIDEND OPTION;0;0;0;18-Dec-2007
106584;HDFC FMP 90D SEPTEMBER 2007 - RETAIL PLAN GROWTH OPTION;0;0;0;18-Dec-2007
106582;HDFC FMP 90D SEPTEMBER 2007 - WHOLESALE PLAN DIVIDEND OPTION;0;0;0;18-Dec-2007
106581;HDFC FMP 90D SEPTEMBER 2007 - WHOLESALE PLAN GROWTH OPTION;0;0;0;18-Dec-2007
105428;HDFC QUARTERLY INTERVAL FUND - PLAN A - RETAIL PLAN - Growth Option;10.7051;0;0;24-Dec-2007
105429;HDFC QUARTERLY INTERVAL FUND - PLAN A - RETAIL PLAN -Dividend Option;10;0;0;24-Dec-2007
105427;HDFC QUARTERLY INTERVAL FUND - PLAN A - WHOLESALE PLAN - Dividend Option;10;0;0;24-Dec-2007
105430;HDFC QUARTERLY INTERVAL FUND - PLAN A - WHOLESALE PLAN - Growth Option;10.7051;0;0;24-Dec-2007
105420;HDFC QUARTERLY INTERVAL FUND - PLAN B - RETAIL PLAN - Growth Option;10.5845;0;0;24-Dec-2007
105421;HDFC QUARTERLY INTERVAL FUND - PLAN B - RETAIL PLAN -Dividend Option;10.1716;0;0;24-Dec-2007
105419;HDFC QUARTERLY INTERVAL FUND - PLAN B - WHOLESALE PLAN - Dividend Option;10.1716;0;0;24-Dec-2007
105422;HDFC QUARTERLY INTERVAL FUND - PLAN B - WHOLESALE PLAN - Growth Option;10.5845;0;0;24-Dec-2007
105762;HDFC QUARTERLY INTERVAL FUND - PLAN C - RETAIL PLAN - Dividend Option;10.099;0;0;24-Dec-2007
105761;HDFC QUARTERLY INTERVAL FUND - PLAN C - RETAIL PLAN -Growth Option;10.5442;0;0;24-Dec-2007
105759;HDFC QUARTERLY INTERVAL FUND - PLAN C - WHOLESALE PLAN - Growth Option;10.5442;0;0;24-Dec-2007
105760;HDFC QUARTERLY INTERVAL FUND - PLAN C -WHOLESALE PLAN - Dividend Option;10.099;0;0;24-Dec-2007

HSBC Mutual Fund
105117;HSBC Fixed Term Series 24 - Inst. - Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105118;HSBC Fixed Term Series 24 - Inst. - Growth;0.0000;0.0000;0.0000;24-Dec-2007
105119;HSBC Fixed Term Series 24 - Regular - Dividend;10.9063;10.5791;0.0000;24-Dec-2007
105116;HSBC Fixed Term Series 24 - Regular - Growth;10.9063;10.5791;0.0000;24-Dec-2007
105126;HSBC Fixed Term Series 25 - Inst. - Dividend;10.0719;9.8705;0.0000;24-Dec-2007
105127;HSBC Fixed Term Series 25 - Inst. - Growth;10.8514;10.6344;0.0000;24-Dec-2007
105125;HSBC Fixed Term Series 25 - Regular - Dividend;10.0707;9.8693;0.0000;24-Dec-2007
105124;HSBC Fixed Term Series 25 - Regular - Growth;10.8145;10.5982;0.0000;24-Dec-2007
103405;HSBC Fixed Term Series II - Dividend;11.0747;10.6317;0.0000;9-Sep-2007
103404;HSBC Fixed Term Series II - Growth;11.2217;10.7728;0.0000;9-Sep-2007
103442;HSBC Fixed Term Series V - Dividend;11.0911;10.6475;0.0000;5-Sep-2007
103441;HSBC Fixed Term Series V - Growth;11.2061;10.7579;0.0000;5-Sep-2007
103618;HSBC Fixed Term Series VI - Dividend;11.0798;10.6366;0.0000;19-Sep-2007
103617;HSBC Fixed Term Series VI - Growth;11.2639;10.8133;0.0000;19-Sep-2007
104196;HSBC Fixed Term Series 14 - Dividend;10.0037;9.8036;0.0000;30-Aug-2007
104195;HSBC Fixed Term Series 14 - Growth;10.8074;10.5913;0.0000;30-Aug-2007
104285;HSBC Fixed Term Series 15 - Inst. - Dividend;10.0448;9.8439;0.0000;3-Oct-2007
104286;HSBC Fixed Term Series 15 - Inst. - Growth;10.8336;10.6169;0.0000;3-Oct-2007
104284;HSBC Fixed Term Series 15 - Regular - Dividend;10.0108;9.8106;0.0000;3-Oct-2007
104287;HSBC Fixed Term Series 15 - Regular - Growth;10.7926;10.5767;0.0000;3-Oct-2007
104655;HSBC Fixed Term Series 21 - Inst. - Dividend;10.0311;9.7302;0.0000;24-Dec-2007
104656;HSBC Fixed Term Series 21 - Inst. - Growth;10.8828;10.5563;0.0000;24-Dec-2007
104653;HSBC Fixed Term Series 21 - Regular - Dividend;10.0279;9.7271;0.0000;24-Dec-2007
104654;HSBC Fixed Term Series 21 - Regular - Growth;10.8351;10.5100;0.0000;24-Dec-2007
104766;HSBC Fixed Term Series 22 - Inst. - Dividend;0.0000;0.0000;0.0000;24-Dec-2007
104769;HSBC Fixed Term Series 22 - Inst. - Growth;10.8644;10.6471;0.0000;24-Dec-2007
104768;HSBC Fixed Term Series 22 - Regular - Dividend;10.0346;9.8339;0.0000;24-Dec-2007
104767;HSBC Fixed Term Series 22 - Regular - Growth;10.8295;10.6129;0.0000;24-Dec-2007
104972;HSBC Fixed Term Series 23 - Inst. - Dividend;10.0906;9.8888;0.0000;24-Dec-2007
104975;HSBC Fixed Term Series 23 - Inst. - Growth;10.8857;10.6680;0.0000;24-Dec-2007
104974;HSBC Fixed Term Series 23 - Regular - Dividend;10.0707;9.8693;0.0000;24-Dec-2007
104973;HSBC Fixed Term Series 23 - Regular - Growth;10.8441;10.6272;0.0000;24-Dec-2007
105195;HSBC Fixed Term Series 26 - Inst. - Dividend;10.0000;9.8500;0.0000;26-Sep-2007
105194;HSBC Fixed Term Series 26 - Inst. - Growth;10.5485;10.3903;0.0000;26-Sep-2007

105196;HSBC Fixed Term Series 26 - Regular - Dividend;10.0000;9.8500;0.0000;26-Sep-2007
105193;HSBC Fixed Term Series 26 - Regular - Growth;10.5357;10.3777;0.0000;26-Sep-2007
105197;HSBC Fixed Term Series 27 - Inst. - Dividend;0.0000;0.0000;0.0000;24-Dec-2007
105200;HSBC Fixed Term Series 27 - Inst. - Growth;10.8299;10.6133;0.0000;24-Dec-2007
105199;HSBC Fixed Term Series 27 - Regular - Dividend;10.0517;9.8507;0.0000;24-Dec-2007
105198;HSBC Fixed Term Series 27 - Regular - Growth;10.7939;10.5780;0.0000;24-Dec-2007
105764;HSBC Fixed Term Series 28 - Inst. - Dividend;10.0485;9.8475;0.0000;24-Dec-2007
105766;HSBC Fixed Term Series 28 - Inst. - Growth;10.6560;10.4429;0.0000;24-Dec-2007
105765;HSBC Fixed Term Series 28 - Regular - Dividend;10.0442;9.8433;0.0000;24-Dec-2007
105763;HSBC Fixed Term Series 28 - Regular - Growth;10.6307;10.4181;0.0000;24-Dec-2007
105768;HSBC Fixed Term Series 29 - Inst. - Dividend;10.0098;9.8597;0.0000;21-Nov-2007
105770;HSBC Fixed Term Series 29 - Inst. - Growth;10.5283;10.3704;0.0000;21-Nov-2007
105769;HSBC Fixed Term Series 29 - Regular - Dividend;10.0098;9.8597;0.0000;21-Nov-2007
105767;HSBC Fixed Term Series 29 - Regular - Growth;10.5208;10.3630;0.0000;21-Nov-2007
105890;HSBC Fixed Term Series 30 - Inst. - Dividend;10.2483;9.8980;0.0000;24-Dec-2007
105891;HSBC Fixed Term Series 30 - Inst. - Growth;10.7360;10.3759;0.0000;24-Dec-2007
105893;HSBC Fixed Term Series 30 - Regular - Dividend;10.2585;9.9080;0.0000;24-Dec-2007
105892;HSBC Fixed Term Series 30 - Regular - Growth;10.7360;10.3759;0.0000;24-Dec-2007
106081;HSBC Fixed Term Series 31 - Inst. - Dividend;10.0000;9.9000;0.0000;4-Oct-2007
106080;HSBC Fixed Term Series 31 - Inst. - Growth;0.0000;0.0000;0.0000;4-Oct-2007
106079;HSBC Fixed Term Series 31 - Regular - Dividend;10.0000;9.9000;0.0000;4-Oct-2007
106082;HSBC Fixed Term Series 31 - Regular - Growth;10.2056;10.1035;0.0000;4-Oct-2007
106086;HSBC Fixed Term Series 32 - Inst. - Dividend;10.4428;10.2312;0.0000;24-Dec-2007
106085;HSBC Fixed Term Series 32 - Inst. - Growth;10.4428;10.2312;0.0000;24-Dec-2007
106084;HSBC Fixed Term Series 32 - Regular - Dividend;10.4237;10.1911;0.0000;24-Dec-2007
106083;HSBC Fixed Term Series 32 - Regular - Growth;10.4237;10.1911;0.0000;24-Dec-2007
106466;HSBC Fixed Term Series 33 - Inst. - Dividend;10.2864;10.0772;0.0000;24-Dec-2007
106465;HSBC Fixed Term Series 33 - Inst. - Growth;10.2864;10.0772;0.0000;24-Dec-2007
106464;HSBC Fixed Term Series 33 - Regular - Dividend;10.2748;10.0414;0.0000;24-Dec-2007
106463;HSBC Fixed Term Series 33 - Regular - Growth;10.2748;10.0414;0.0000;24-Dec-2007
106721;HSBC Fixed Term Series 34 - Inst. - Dividend;10.2008;10.0478;0.0000;24-Dec-2007
106719;HSBC Fixed Term Series 34 - Inst. - Growth;10.2008;10.0478;0.0000;24-Dec-2007
106720;HSBC Fixed Term Series 34 - Regular - Dividend;10.1971;10.0441;0.0000;24-Dec-2007
106718;HSBC Fixed Term Series 34 - Regular - Growth;10.1971;10.0441;0.0000;24-Dec-2007
106559;HSBC Fixed Term Series 35 - Inst. - Dividend;10.2512;10.0397;0.0000;24-Dec-2007
106558;HSBC Fixed Term Series 35 - Inst. - Growth;10.2512;10.0397;0.0000;24-Dec-2007
106557;HSBC Fixed Term Series 35 - Regular - Dividend;10.2512;10.0397;0.0000;24-Dec-2007
106560;HSBC Fixed Term Series 35 - Regular - Growth;10.2512;10.0397;0.0000;24-Dec-2007
106717;HSBC Fixed Term Series 36 - Inst. - Dividend;0.0000;0.0000;0.0000;24-Dec-2007
106715;HSBC Fixed Term Series 36 - Inst. - Growth;10.2001;9.9922;0.0000;24-Dec-2007
106716;HSBC Fixed Term Series 36 - Regular - Dividend;10.1915;9.9566;0.0000;24-Dec-2007
106714;HSBC Fixed Term Series 36 - Regular - Growth;10.1915;9.9566;0.0000;24-Dec-2007
106816;HSBC Fixed Term Series 37 - Inst. - Dividend;10.1253;9.9155;0.0000;24-Dec-2007
106814;HSBC Fixed Term Series 37 - Inst. - Growth;0.0000;0.0000;0.0000;24-Dec-2007
106815;HSBC Fixed Term Series 37 - Regular - Dividend;10.1253;9.9155;0.0000;24-Dec-2007
106813;HSBC Fixed Term Series 37 - Regular - Growth;0.0000;0.0000;0.0000;24-Dec-2007
107229;HSBC Fixed Term Series 41 - Inst. - Dividend;10.0162;9.8109;0.0000;24-Dec-2007
107231;HSBC Fixed Term Series 41 - Inst. - Growth;10.0162;9.8109;0.0000;24-Dec-2007
107230;HSBC Fixed Term Series 41 - Regular - Dividend;10.0157;9.7758;0.0000;24-Dec-2007
107232;HSBC Fixed Term Series 41 - Regular - Growth;10.0157;9.7758;0.0000;24-Dec-2007
107018;HSBC Interval Fund - Plan I - Inst. -  Dividend;10.0795;10.0291;10.0795;24-Dec-2007
107016;HSBC Interval Fund - Plan I - Regular - Dividend;10.0795;10.0291;10.0795;24-Dec-2007
107017;HSBC Interval Fund - Plan I - Regular - Growth;10.0795;10.0291;10.0795;24-Dec-2007
107019;HSBC Interval Fund - Plan I Inst. - Growth;10.0795;10.0291;10.0795;24-Dec-2007
107213;HSBC Interval Fund - Plan II - Inst. - Dividend;10.0341;9.8334;10.0341;24-Dec-2007
107215;HSBC Interval Fund - Plan II - Regular - Dividend;10.0333;9.8326;10.0333;24-Dec-2007
107216;HSBC Interval Fund - Plan II - Regular - Growth;10.0333;9.8326;10.0333;24-Dec-2007
107214;HSBC Interval Fund - Plan II Inst. - Growth;10.0341;9.8334;10.0341;24-Dec-2007

ICICI Prudential Mutual Fund
103674;ICICI Prudential FMP - Sr 27 Monthly Plan-Dividend Plan;0;0;0;3-Aug-2006
103675;ICICI Prudential FMP - Sr 27 Monthly Plan-Growth Plan;0;0;0;3-Aug-2006
103705;ICICI Prudential FMP 31 - 4 Months Plan-Dividend Plan;0;0;0;3-Aug-2006
103704;ICICI Prudential FMP 31 - 4 Months Plan-Growth Plan;0;0;0;3-Aug-2006
